年份,县区名称,莺落峡流量（亿立方米）,其他河流流量（亿立方米）,地表引水量（亿立方米）,地下抽水量（亿立方米）,耕地面积ET（亿立方米）,农业产值变化率,工业产值变化率,服务业产值变化率,耕地面积变化率,城镇工业用地变化率,服务业用地变化率,水价变化率,就业率变化率,地表需水量变化率,地下需水量变化率,非农业需水量变化率,农业产值（亿元）,工业产值（亿元）,服务业产值（亿元）,耕地面积（公顷）,城镇工业用地面积（公顷）,服务业用地面积（公顷）,水价（元/立方米）,就业率,地表需水量（亿立方米）,地下需水量（亿立方米）,非农业需水量（亿立方米）,人口总数（万人）,城镇化人口数量（万人）,城镇化率（%）,温度（）,降水（厘米）,林地面积（公顷）,草地面积（公顷）,湿地面积（公顷）,退化土地面积（公顷）,GDP
2015,肃南,24.4515432847467,21.2461379433984,2.2031687016286,1.76231568618882,3.05327642607391,0.85225381611645,3.48683470608273,0.688307008869658,-0.40326040387005,0.19934658232389,-1.31092765475491,466.940512987649,0.826144475730644,-3.1898164654521,4.4553666115,-19.910715143516,3.31240239282999,17.2361127469183,4.09504306965951,10997.7031658182,4039.48507791666,54946.3631518239,3.02347115444282,46.7938667764538,0.354811915707505,0.968773913347449,0.0647638535632486,3.38589562135784,0.722977350579351,21.3526177835753,9.16740313981892,6.22061642344903,546.317500963701,38966.6980529396,0,1960103.43305054,24.6435582094078
2015,额济纳旗,24.4515432847467,21.2461379433984,2.8204570506312,0.13098624371304,0.740352980633732,0.256663457491,4.93824711441823,2.1801579894697,0.14532082466951,-0.47365634610964,-1.19401165373446,3461.42429867265,1.4266619347299,0.660905253089694,-0.393623592273716,2.05551525414516,1.48776517422701,31.0406717751949,16.3390690213925,2921.18488338117,4462.76937659654,4987.53228767336,-353.422335428753,40.1176190392059,0.540801056736318,0.230697769329658,0.0452465787527141,23.996832367204,18.5304572388759,77.220430410645,9.12737106941548,4.77419666970397,53903.2002245309,403938.289918806,0,10990387.023309,48.8675059708143
2015,流域,24.4515432847467,21.2461379433984,26.6606106079693,9.62460799714652,21.963550747324,0,0,0,0,0,0,0,0,0,0,0,131.129121064017,518.552051537506,252.410967667003,640168.388877468,182346.672625313,182871.43553639,-1.35775631252533,47.7518146947389,42.7607583468855,20.0937364483362,2.13381092113578,219.981619512145,101.64441344419,46.2058665035778,8.69700927530214,17.0738219882634,76212.6491084749,923652.837651876,0,15935702.8458047,902.092140268526
2016,甘州,24.6943732897528,21.3474492911768,6.4378998457402,2.23267567898119,6.65564344007373,2.16647502935726,2.13773715064636,1.4940548415495,-0.19533122153148,-0.037537092865855,-1.24044673258116,273.810977504165,0.432825926632797,-1.7632980347,-0.5478346842748,-44.7868485715783,35.4094544414351,38.7960754086917,56.7044254463241,78393.9774967652,11813.9649263366,10539.8622900335,-5.07544214397542,51.6433108861526,6.5138877343642,3.32007718203873,0.640200168264813,52.2691775979757,11.7629588310949,22.504579891363,8.73297445343626,17.1389226241863,5992.4911928172,52700.4390028548,0,209552.265091193,130.909955296451
2016,民乐,24.6943732897528,21.3474492911768,3.55508768163547,0.584764290976548,2.36796184418313,2.4568677002238,2.09592774936501,1.06031176800295,-0.3882873975913,0.00022169100372301,-0.489144890631374,376.147035707723,0.458656697790524,-2.5119848251,-0.860553031400469,-8.31976074590857,12.3086387300842,12.4381637959932,10.2097292553698,72478.2128957964,7238.61831094333,4211.22488544626,81.7083098734198,45.6684611014162,4.02476220030852,0.674323756535058,0.00651201010381742,22.1310820215928,4.98050703437243,22.504579891363,5.73798412081612,36.3389834549543,284.688791308621,74872.9475987327,0,132514.307517773,34.9565317814472
2016,临泽,24.6943732897528,21.3474492911768,2.35297998554837,1.475714828372,2.26948986269496,2.3392864296424,2.09067275933731,1.04950793666036,0.106866633437359,-0.324149096351584,-1.59189454480616,263.736119037756,0.430420413299497,0.6766141057,2.3106062412,43.680996646028,12.881804264548,14.377760906993,11.5320551776541,25926.1279797532,4700.74270514348,10981.3308754143,160.885701111191,49.6308135105495,3.00647939827658,1.77976122242219,0,13.526606887383,3.04410605356173,22.504579891363,9.12340268393,11.9606936322817,6057.37363771373,10141.1861151031,0,214926.238686872,38.791620349195
2016,高台,24.6943732897528,21.3474492911768,0.97271905780267,0.988998898878158,4.5362830218792,2.54551128730585,2.06678488395418,0.910348343529615,0.201025083131336,0.18158917321384,0.2278123167811,15.977919345646,0.482989760173137,0.0080509670079,20,205.899120709897,15.0989066396925,15.0546758274687,9.57831094139768,25458.7111942971,8374.31621153447,13229.1196089346,-104.505927472164,48.5934918154379,2.62967887623772,1.08753870146521,0,14.3636934419924,3.23248886600366,22.504579891363,8.83308757416789,9.60510711047408,1567.55594711147,1587.5881495612,0,395755.708888561,39.7318934085589
2016,山丹,24.6943732897528,21.3474492911768,2.46736735047102,0.0894036059237907,3.39142839952111,1.84729168664928,2.19329420878676,1.39631724760064,-0.101056027236338,-0.027107075329549,-1.48060357455829,795.645409855094,0.392524819670967,-1.1475604773,-0.418219254871902,-1.45952315562096,8.30089650436243,13.2541114180395,15.1340560150544,71069.1728070106,6342.86234001001,8539.42255118557,254.716995861082,50.5350750112713,1.16803445672213,0.546366147059588,0.00470518459831852,16.1942438821108,3.64444655225179,22.504579891363,4.37378829196427,42.2279497594733,1182.93650465132,210723.546701271,0,196895.059095872,36.6890639374564
2016,嘉峪关,24.6943732897528,21.3474492911768,0.0938043834608805,0.381114491413819,0.371475265384678,0.1177808147429,5.55414169108183,0.96051105712897,0.0009763997430008,-0.2131355715146,-1.82386248025055,1152.23181376417,1.87884572685003,-0.47270846367,-0.0564621497456896,-0.632586350204153,4.45479039586957,259.133181278018,46.4979455512942,6824.78542710729,79652.0327693812,58987.0404484167,-2.66433287507696,50.7470369888039,1.39248875319989,1.08493597333625,0.279512480100836,24.6044203439791,21.5452188563566,87.5664557634212,8.01208387492138,7.98056468164125,449.124288898266,21586.5558381726,0,126000.461228024,310.085917225182
2016,金塔,24.6943732897528,21.3474492911768,0.777989871137962,0.29202646355311,0.85159512998627,2.4971119777519,2.66897289357335,1.63517078254459,0.148793919783645,-0.504641876552872,-1.67092152925866,385.501772203335,0.618233044387639,0.4609952271,0.193776038680815,0.6957174299994,16.8581327493524,22.1644162588981,23.0282624864926,303962.984391549,8706.57456003419,6333.06429120553,384.486549409074,42.7292259224998,3.57578866737636,1.96792127570164,0.13162723865681,16.0401596727942,7.92584823587449,49.4125270418446,9.5938759079802,7.44243500209038,5775.43220207748,80048.10528945,0,1474973.83926568,62.0508114947431
2016,肃州,24.6943732897528,21.3474492911768,4.98266788160503,1.67306936044078,5.35863772510365,1.06989312515,4.47090560093656,1.44420085515682,0.078423683061919,-0.448149822095053,0.447297879483234,148.87516128009,1.05868973899023,-0.159209435131578,2.19990666175826,0.58071197126592,23.5473894010018,116.191972038483,62.3489931265652,42191.1755180971,21893.3828649501,8521.9875294841,65.2786136699708,48.4706648524416,19.319243394817,8.8214339370594,0.442963779778175,34.1206470075961,28.8657705962679,84.5991302270489,8.17229418639038,7.70642314677571,865.801577349057,28919.7297740464,0,236207.922736073,202.08835456605
2016,肃南,24.6943732897528,21.3474492911768,2.1890648434639,1.77383993952037,3.05632284498215,0.9000090382636,3.4400914875649,0.682418529128048,0.51426225180749,0.18398086275507,-1.31876907783714,500.138993483053,0.820213776490437,3.86320769579448,-7.352534771,8.116746727136,3.34221431374912,17.8290507943121,4.12298840234264,11054.2602017659,4046.91695741388,54221.7475051816,18.1450293545236,47.1776765183068,0.368519036940713,0.8975444745162,0.0700205715277107,3.38452639531075,0.761673446576978,22.504579891363,9.20348638399786,6.24433496082617,552.824453973662,38960.8604684941,0,1960763.39041317,25.2942535104039
2016,额济纳旗,24.6943732897528,21.3474492911768,2.77439542548433,0.13106052364127,0.737036874208925,0.2735075578695,4.92470565408111,2.1736438573249,0.29276429863093,-0.463734612523752,-1.19527521007742,2946.33890559496,1.4316353482698,4.3207649696979,0.14002670108343,15.1018267121358,1.49183432442187,32.5693334931726,16.69422219152,2929.73706981672,4442.07397032016,4927.9175506442,-10766.4421052284,40.6919570542554,0.564167799351537,0.231020807805524,0.052079638669119,24.1599438200127,18.5481515934372,76.7723291561339,9.16344470257754,4.79240016505683,53945.0459268599,403733.98216484,0,10990621.2433175,50.7553900091146
2016,流域,24.6943732897528,21.3474492911768,26.6039763263498,9.62266808170104,22.1969058060134,0,0,0,0,0,0,0,0,0,0,0,133.694061764517,541.808741220071,255.850988594015,640289.144981958,180006.873955622,180492.717535946,-5.07544214397542,48.1369174390003,42.5630503175947,20.4109234779398,1.6276210716996,220.794501070748,104.311170065798,47.2435543276388,8.73297445343626,17.1389226241863,76673.2745227607,923274.941102526,0,15938210.4362407,931.353791578602
2017,甘州,24.9410637704785,21.4450348745972,6.44273439293653,2.23826663908027,6.67375976852477,2.21576643101531,2.13210823337773,1.48994103026668,0.11485518101635,-0.030977791842252,-1.2351213717395,142.581985543724,0.438289077432565,0.61764454842,0.0218710254273888,13.9544499845446,36.194045246354,39.6232497267079,57.5492879470259,78484.017041525,11810.3052208734,10409.6821983374,-12.3121083279785,51.8696578769912,6.5541204068457,3.32080331696343,0.729536580546296,52.4095708487931,12.4210482953816,23.6999618470786,8.76908836017319,17.2042714817904,6024.58837537458,52808.3936651635,0,209456.013498726,133.366582920088
2017,民乐,24.9410637704785,21.4450348745972,3.55176445022486,0.582514027207909,2.45000297560934,2.5057595608388,2.06978675562601,1.05040558589028,0.128192125004541,0.00523266309935807,-0.488928571030866,259.205955638994,0.462784193368765,0.34789347649,0.00191056503368907,1.00023483049097,12.6170636218723,12.6956072628857,10.3169728217725,72571.1242570728,7238.99708345258,4190.63500379095,293.501115317288,45.8798075207483,4.03876408544763,0.674336639928964,0.00657714549704089,22.1513053831471,5.24985092443572,23.6999618470786,5.77300815271937,36.4775400671374,286.271334278998,75239.2491504803,0,132073.723170924,35.6296437065306
2017,临泽,24.9410637704785,21.4450348745972,2.35158244029526,1.4752394906058,2.26868232774865,2.33363964078617,2.08185675114446,1.04927490569721,0.085501366817871,-0.35827948629266,-1.59365684845169,380.493383910568,0.429249966193863,0.53985399008,0.23099669814,13.3917935172561,13.1824191553139,14.6770852930986,11.6530581387444,25948.2951735388,4683.90090832755,10806.3261438671,773.045149497403,49.8438537607652,3.02270999726911,1.78387241208076,0,13.5357429507419,3.20796591504445,23.6999618470786,9.15960975106708,12.006298463003,6199.54168289364,10089.7873284054,0,215005.148762967,39.5125625871569
2017,高台,24.9410637704785,21.4450348745972,0.978600929512922,0.984674123056815,4.51901570590138,2.48160856938935,1.94084514295185,0.899584280948205,-0.417065290284472,-1.15278154870429,0.133806209645231,1526.23762736631,0.447662722117111,-0.9258839488,-14.981354713,-170.127451922608,15.4736024007472,15.3468637720533,9.66447592100684,25352.531746552,8277.77863941775,13246.8209924528,-1699.51471538046,48.8110267636707,2.60533110161765,0.92461067095755,0,14.3596139238814,3.40322302134767,23.6999618470786,8.86922609557397,9.64173034465268,1594.45120217802,1610.89717917697,0,395890.520240223,40.4849420938074
2017,山丹,24.9410637704785,21.4450348745972,2.48095226138234,0.0894975596742441,3.39772731058411,1.85485258386568,2.19186023381092,1.39362642660162,-0.0147187549604035,-0.014302782563602,-1.48033188947162,722.050204766875,0.393172412318713,-0.48359745741,-0.114229855532034,-0.59943380221812,8.45486589765762,13.5446230155565,15.3449682190969,71058.7123096127,6341.95513420121,8413.01075598364,2093.90158605206,50.7337649847602,1.16238587178775,0.545742033799126,0.00467698013137944,16.1877984951755,3.83650206723855,23.6999618470786,4.40788984701326,42.3889603630132,1197.26041931201,210712.840772125,0,197029.220608765,37.344457132311
2017,嘉峪关,24.9410637704785,21.4450348745972,0.0949039057201211,0.381063223132541,0.371625365736178,0.1170195037837,5.55560267273247,0.96066773298909,-0.000459612086418,-0.211109273009749,-1.82372434368206,1146.65686225583,1.89422573764701,-1.1080085039,0.0392743315247624,-1.47382322226107,4.46000336948542,273.529591223037,46.9446363107083,6824.75405956859,79483.8799420643,57911.2794321413,-33.215088620485,51.7083004245391,1.37705985939858,1.08536207468725,0.275392960259992,24.912463495803,22.0987102965843,88.7054397502971,8.04800385538713,8.01099371130762,480.783469400412,21357.8878752376,0,127441.415221588,324.93423090323
2017,金塔,24.9410637704785,21.4450348745972,0.784163351354329,0.292117937414306,0.849543901673658,2.449155540799,2.6843902027952,1.64655587884149,-0.058057707838276,-0.517785155795408,-1.67497444797488,451.40042287209,0.617660258762712,-1.3042165041,-0.0722322453075835,-1.76766048083118,17.2710146416584,22.7593956774587,23.407435696259,303786.510450134,8661.49320938407,6226.98708255402,2120.06045932794,42.9931473699001,3.5291526414247,1.96649980197831,0.129300515977064,16.0936315183352,8.19083838047056,50.8949044293631,9.63018585731517,7.47081220151207,5910.54793377652,80055.8700939817,0,1475158.59123017,63.4378460153761
2017,肃州,24.9410637704785,21.4450348745972,5.00572830311209,1.67181107174358,5.3660417239435,1.0635429189744,4.4556183514255,1.44344280215032,0.0321245084572317,-0.583004424648849,0.42549906317461,558.223881240263,1.06552303290639,-0.569486102075916,-0.665698845185052,-1.00084109162736,23.7978259935795,121.369042867513,63.2489651800638,42204.7292258446,21765.7434741421,8558.24850658591,429.679424518319,48.9871309506472,19.2092229886573,8.76270975321163,0.438530416249129,34.2445426309051,29.2297715883906,85.3559993585991,8.20825998519694,7.73580690443064,902.258653111883,28491.4370234477,0,236677.583116868,208.415834041156
2017,肃南,24.9410637704785,21.4450348745972,2.18749909023941,1.7669126847513,3.05836951890811,0.8705642850843,3.47236830538826,0.686202348509154,-0.054004910041615,0.203102113730765,-1.31231748135751,412.852514651421,0.837217712408743,-0.640098392109165,1.9708467722,4.8083750780462,3.37131043789559,18.4481411032454,4.15128044558828,11048.2903584881,4055.13633129531,53510.1860339735,93.0572393289126,47.572656382421,0.366160152510639,0.915233700821262,0.0733874232385546,3.38315662046602,0.801806828277361,23.6999618470786,9.23971165318548,6.26814393442009,559.589238736916,38954.7143919962,0,1961472.08364551,25.9707319867293
2017,额济纳旗,24.9410637704785,21.4450348745972,2.77145182572901,0.131370767819223,0.734798321029963,0.2459814928058,4.95034528853649,2.1847827539731,0.052842999084127,-0.464639276087102,-1.19034089550709,3730.79272305548,1.45121797844819,-1.63345288415178,0.056606115846938,-5.64204146329533,1.49550396076327,34.1816279592597,17.0589546788703,2931.28523074969,4421.43434998121,4869.25853274201,-412440.080699072,41.2824860508092,0.554952384161573,0.231151579711621,0.0491412838614729,24.3217677074924,18.5619150126923,76.3181164951847,9.19966090768059,4.81067306836793,53991.4862240913,403452.09826664,0,10990934.4373958,52.7360865988932
2017,流域,24.9410637704785,21.4450348745972,26.6493809505069,9.61346752448599,22.2671751897447,0,0,0,0,0,0,0,0,0,0,0,136.317654725327,566.175227900816,259.340035359136,640210.249853086,177694.610499668,178142.434682429,-12.3121083279785,48.5301471699512,42.4198594891207,20.2103219841399,1.70654330576093,221.599593574741,107.001632329863,48.2860237258394,8.76908836017319,17.2042714817904,77146.7785331543,922773.175746655,0,15941138.7368915,961.832917985279
2018,甘州,25.1917383777863,21.5387156302173,6.43171785939038,2.23697811009595,6.66537065374404,2.20476135457241,2.13454115379774,1.49114311559247,0.045561959797194,-0.028169689847812,-1.23565837807785,141.291328877889,0.43798202092737,0.07509509474,0.250340111189272,4.2217462291256,36.9920375686021,40.4690242985965,58.4074301923204,78519.7758978167,11806.9782945226,10281.0540881224,-29.7080497974646,52.0968376528089,6.55904222977459,3.32911661967949,0.760335763625601,52.5495575235326,13.1050220555252,24.9384060934414,8.80535161055779,17.2698695075181,6057.40966552098,52919.6532230638,0,209408.128830954,135.868492059519
2018,民乐,25.1917383777863,21.5387156302173,3.56173463096954,0.586461974461237,2.38786585676353,2.49817887325785,2.07369723899569,1.05194456735075,0.048478113016517,0.00431515847500299,-0.48894945837307,277.514769122143,0.464076592911707,-0.093478180468,-0.152471105474589,-0.465717736508784,12.9322604396995,12.9588757201699,10.4255016568862,72606.3053687075,7239.30945764874,4170.14491663752,1108.01005786098,46.0927249683251,4.03498872226716,0.673308471399444,0.00654651456390518,22.1715097855964,5.52922114737914,24.9384060934414,5.80824596750959,36.6166249806915,287.908606078883,75612.7524120907,0,131683.579238837,36.3166378167556
2018,临泽,25.1917383777863,21.5387156302173,2.3513313212458,1.47487604763955,2.26792176565304,2.31719347955347,2.08316051896521,1.05041818506512,0.023805835475258,-0.364164200646302,-1.5937545303985,431.879398464501,0.428331645742283,-0.059394694865,-0.048062518239,-1.77476740098449,13.4878813124283,14.9828325392593,11.7754639805499,25954.4723819965,4666.84381802568,10634.0998313796,4111.66789100579,50.0573507598801,3.02091466788958,1.78301503807734,0,13.5448727256544,3.37787536516349,24.9384060934414,9.19596050929795,12.0520771800097,6346.69819075881,10044.6846738194,0,215086.20110402,40.2461778322375
2018,高台,25.1917383777863,21.5387156302173,0.985125897069555,1.00667581702978,3.99883586592153,2.54938809361915,1.99801430049347,0.90289575333733,0.237171848398849,-0.45739343943131,0.18661070733218,661.87025094012,0.473664295910114,0.60468351841,-4.8373618126,-39.317847129904,15.8680845780058,15.6534963048962,9.75173606367992,25412.6608147112,8239.91662299041,13271.5409788058,-12948.0970268334,49.0422271699173,2.62108510938915,0.879883907445425,0,14.3555332562995,3.580041180335,24.9384060934414,8.90551246932709,9.67849321926072,1622.4792972725,1619.26782926647,0,395807.134456954,41.2733169465819
2018,山丹,25.1917383777863,21.5387156302173,2.48399325678349,0.0895974372677832,3.40154900342599,1.8664385961619,2.18664399884556,1.38945897628993,0.118328602153423,-0.00765335418597199,-1.48011686140732,662.824427599595,0.393291342633212,0.55058324337,0.024649904083068,0.655900624245239,8.61267077802523,13.8407957018924,15.558180257426,71142.7950905969,6341.46976191247,8288.48836523231,15972.7927883004,50.9332964902372,1.16878577362111,0.545876558686998,0.00470765647325698,16.1813505713742,4.03537091689269,24.9384060934414,4.44225728508612,42.5505848825638,1211.9822029637,210702.160374333,0,197066.104204962,38.0116467373436
2018,嘉峪关,25.1917383777863,21.5387156302173,0.0955334103498113,0.380983405738318,0.369655239603398,0.1197270740512,5.55187630076312,0.96015239071891,0.00470345250367,-0.212445470113582,-1.82393229366537,1100.17319242507,1.90696469353099,1.1721438169,-0.00288764151084363,1.56114527148888,4.46534320102229,288.715615773723,47.3953763585599,6825.07505863427,79315.0200396568,56855.0169049037,-398.63858946329,52.69435945726,1.39320098139554,1.08533073332144,0.279692244437104,25.2149907743921,22.6310333191174,89.7522966460929,8.08408487323302,8.04153876357181,513.492477381189,21105.1698847994,0,128886.225634625,340.576335333305
2018,金塔,25.1917383777863,21.5387156302173,0.78922819018499,0.293352118040633,0.844680845891824,2.5058213981682,2.66409160946545,1.63284610225482,0.186800860319,-0.509450840245067,-1.67094211336468,385.086004141402,0.620245580405836,0.79351681471,0.00544829189686925,1.05926071690941,17.7037954222298,23.3657268280669,23.7896430976632,304353.986265188,8617.3671594511,6122.93773299785,10284.1165675358,43.2598104663392,3.55715706105118,1.96660694262768,0.13067014554957,16.1469076415336,8.45705748488214,52.3757097806681,9.66663322894257,7.49929760012485,6045.68270857485,80065.6316263644,0,1474594.39450742,64.8591653479599
2018,肃州,25.1917383777863,21.5387156302173,5.01187892239988,1.67383196334466,5.37351302504092,1.0775376687899,4.448878809527,1.44085125533233,0.130699965703398,-0.57046999580311,0.427615882472151,491.230441970974,1.07553184667754,0.462859003002173,-0.430106151530412,0.463200370313681,24.0542565330134,126.768604496972,64.1602886888454,42259.890792468,21641.5764382586,8594.84493646151,2540.395560638,49.514003144795,19.2981346066671,8.72502079952231,0.440561690761133,34.3679401412353,29.5845387302368,86.0817919510418,8.24438406742481,7.7653026991743,939.117451203105,28004.2304188174,0,237160.339962791,214.983149718831
2018,肃南,25.1917383777863,21.5387156302173,2.18833088704497,1.7675791379381,3.06750364357233,0.87407970619276,3.46600744728971,0.68565823539774,0.0124867151655655,0.198048420900165,-1.31405012445232,453.161017014952,0.842560312703874,-0.0715189724604927,-1.1846234798,-10.948632939634,3.40077837826599,19.0875550477704,4.17974404183791,11049.6699270359,4063.16746476479,52807.0353677995,514.756371477851,47.9734847047983,0.365898278532004,0.904391627506291,0.0653525036443096,3.38178629749699,0.843363600082155,24.9384060934414,9.27607950639755,6.29204368905428,566.562693548366,38948.7638504352,0,1962164.80069642,26.6680774678743
2018,额济纳旗,25.1917383777863,21.5387156302173,2.81450274582952,0.130955644375634,0.73680599405258,0.2531652358999,4.94427546994919,2.18196683837324,0.114975571583836,-0.461470839401326,-1.19104667024206,3514.00784793795,1.458849063194,-0.10611999830571,0.23629215944586,-0.2239277838322,1.49929005689343,35.8716618056786,17.4311754129364,2934.65549269849,4401.03071977277,4811.26339112231,-14905616.8845061,41.8847352118246,0.554363468700904,0.231697772770915,0.0490312428735753,24.4822826892093,18.5717246809828,75.8578148808336,9.23602024820428,4.82901564428231,54042.0765873606,403856.87540497,0,10990554.0984041,54.8021272755084
2018,流域,25.1917383777863,21.5387156302173,26.7133771212679,9.64129165593165,21.8352764202519,0,0,0,0,0,0,0,0,0,0,0,139.016398268186,591.714188517025,262.874539750705,641059.287089853,175426.193842113,175836.426513463,-29.7080497974646,48.9323406163569,42.5735708992883,20.1242484710373,1.73689776192846,222.396731406324,109.715248480597,49.3331209441852,8.80535161055779,17.2698695075181,77633.409880663,922879.18969796,0,15942411.0070411,993.605126535916
